station,year,month,tmax,tmin,af,rain,sun
Oxford,1926,11,10.0,3.6,5.0,113.5,
Oxford,1926,12,6.9,1.3,10.0,11.3,
Oxford,1927,1,7.8,1.8,7.0,60.6,
Oxford,1927,2,7.0,1.3,12.0,97.9,
Oxford,1927,3,11.5,4.4,1.0,60.4,
Oxford,1927,4,13.1,4.5,1.0,44.1,
Oxford,1927,5,17.7,6.8,1.0,21.4,
Oxford,1927,6,17.9,8.8,0.0,81.1,
Oxford,1927,7,19.6,12.6,0.0,78.4,
Oxford,1927,8,20.1,12.2,0.0,105.4,
Oxford,1927,9,16.4,9.6,0.0,133.8,
Oxford,1927,10,15.0,6.8,0.0,48.1,
Oxford,1927,11,9.5,3.5,8.0,67.1,
Oxford,1927,12,4.0,0.3,12.0,87.0,
Oxford,1928,1,9.0,2.2,3.0,97.3,
Oxford,1928,2,10.3,2.2,7.0,44.9,
Oxford,1928,3,10.6,3.4,6.0,39.0,
Oxford,1928,4,13.0,4.5,3.0,22.5,
Oxford,1928,5,16.5,6.4,1.0,14.8,
Oxford,1928,6,18.6,9.1,0.0,45.1,
Oxford,1928,7,23.3,12.4,0.0,48.0,
Oxford,1928,8,20.2,11.7,0.0,33.3,
Oxford,1928,9,19.2,7.9,0.0,16.0,
Oxford,1928,10,14.8,6.8,1.0,83.9,
Oxford,1928,11,11.5,4.6,2.0,70.8,
Oxford,1928,12,6.6,0.4,9.0,55.8,
Oxford,1929,1,3.7,-1.1,21.0,29.8,43.8
Oxford,1929,2,3.3,-3.0,19.0,14.1,60.5
Oxford,1929,3,12.9,-0.1,17.0,1.4,190.2
Oxford,1929,4,11.8,2.5,6.0,34.3,144.7
Oxford,1929,5,17.1,6.4,2.0,28.4,240.9
Oxford,1929,6,18.9,8.9,0.0,24.3,210.3
Oxford,1929,7,22.7,11.2,0.0,34.8,219.7
Oxford,1929,8,21.2,11.6,0.0,25.4,176.3
Oxford,1929,9,23.2,10.7,0.0,2.6,199.1
Oxford,1929,10,14.1,6.3,2.0,77.7,109.2
Oxford,1929,11,11.0,3.3,9.0,165.9,78.7
Oxford,1929,12,9.2,3.4,5.0,131.7,67.0
Oxford,1930,1,9.0,3.4,1.0,73.0,49.9
Oxford,1930,2,5.4,0.3,13.0,13.7,54.3
Oxford,1930,3,9.8,1.8,10.0,31.0,109.7
Oxford,1930,4,12.5,5.0,1.0,55.1,102.0
Oxford,1930,5,15.6,7.0,0.0,54.9,134.5
Oxford,1930,6,21.1,10.8,0.0,20.1,211.2
Oxford,1930,7,20.1,11.7,0.0,79.5,174.1
Oxford,1930,8,21.2,12.0,0.0,51.9,207.5
Oxford,1930,9,18.0,10.5,0.0,90.8,108.2
Oxford,1930,10,14.6,7.5,0.0,32.0,113.5
Oxford,1930,11,10.2,2.8,8.0,106.1,68.7
Oxford,1930,12,7.0,1.9,9.0,76.8,23.3
Oxford,1931,1,6.5,0.8,14.0,36.2,63.7
Oxford,1931,2,7.4,1.3,6.0,43.7,72.0
Oxford,1931,3,9.2,0.3,16.0,3.7,142.3
Oxford,1931,4,11.8,4.7,0.0,75.8,93.5
Oxford,1931,5,16.1,7.8,0.0,72.8,150.1
Oxford,1931,6,19.5,11.0,0.0,89.7,158.7
Oxford,1931,7,19.6,12.1,0.0,80.6,127.9
Oxford,1931,8,19.1,11.2,0.0,90.4,135.5
Oxford,1931,9,15.7,8.3,0.0,62.9,92.3
Oxford,1931,10,13.4,5.2,8.0,18.1,102.5
Oxford,1931,11,11.0,5.1,1.0,90.6,62.4
Oxford,1931,12,7.8,2.8,6.0,28.8,38.5
Oxford,1932,1,9.4,3.5,5.0,38.3,51.0
Oxford,1932,2,5.8,-0.4,17.0,3.5,57.9
Oxford,1932,3,9.6,0.4,15.0,54.4,133.4
Oxford,1932,4,11.3,3.8,1.0,62.1,110.9
Oxford,1932,5,14.8,7.5,0.0,139.1,112.4
Oxford,1932,6,19.2,9.5,0.0,14.6,199.3
Oxford,1932,7,20.6,12.7,0.0,61.6,124.0
Oxford,1932,8,22.9,13.6,0.0,64.7,178.3
Oxford,1932,9,17.7,9.7,0.0,66.0,102.1
Oxford,1932,10,13.1,5.9,1.0,120.8,100.7
Oxford,1932,11,9.6,4.0,1.0,31.5,55.7
Oxford,1932,12,8.2,3.5,4.0,17.7,58.0
Oxford,1933,1,5.3,-0.7,19.0,44.5,69.5
Oxford,1933,2,7.9,1.4,14.0,88.6,94.3
Oxford,1933,3,12.9,3.3,4.0,60.6,187.6
Oxford,1933,4,14.4,4.5,2.0,25.3,152.5
Oxford,1933,5,17.7,8.1,0.0,44.9,170.2
Oxford,1933,6,21.4,10.6,0.0,34.1,226.9
Oxford,1933,7,23.9,13.6,0.0,47.5,237.6
Oxford,1933,8,24.6,12.7,0.0,20.5,242.7
Oxford,1933,9,20.6,10.7,0.0,52.8,177.3
Oxford,1933,10,14.0,6.7,1.0,36.3,101.3
Oxford,1933,11,8.8,2.8,6.0,28.5,53.9
Oxford,1933,12,3.5,-0.7,16.0,7.8,59.0
Oxford,1934,1,7.5,0.6,12.0,47.8,65.9
Oxford,1934,2,7.5,-0.5,14.0,7.7,96.6
Oxford,1934,3,9.6,1.3,8.0,45.2,122.5
Oxford,1934,4,12.7,4.5,3.0,53.0,124.9
Oxford,1934,5,17.6,6.9,0.0,18.0,216.3
Oxford,1934,6,21.1,10.6,0.0,36.6,192.7
Oxford,1934,7,25.3,12.9,0.0,24.0,269.3
Oxford,1934,8,21.1,11.4,0.0,46.2,184.9
Oxford,1934,9,20.2,10.7,0.0,61.4,149.1
Oxford,1934,10,14.5,7.6,1.0,34.9,81.5
Oxford,1934,11,9.3,3.9,3.0,41.4,48.7
Oxford,1934,12,10.5,5.9,0.0,142.2,31.3
Oxford,1935,1,7.3,2.5,5.0,13.9,48.1
Oxford,1935,2,9.3,2.9,4.0,52.0,62.0
Oxford,1935,3,11.1,2.8,6.0,11.4,121.5
Oxford,1935,4,12.6,4.4,3.0,91.8,127.3
Oxford,1935,5,15.1,5.4,2.0,35.9,188.5
Oxford,1935,6,20.0,11.2,0.0,114.6,196.3
Oxford,1935,7,23.9,12.7,0.0,12.9,274.3
Oxford,1935,8,23.4,12.1,0.0,45.3,199.9
Oxford,1935,9,18.7,10.2,0.0,116.3,144.7
Oxford,1935,10,14.0,6.1,3.0,94.9,102.6
Oxford,1935,11,10.4,4.3,2.0,103.1,65.4
Oxford,1935,12,5.6,0.9,12.0,78.8,48.9
Oxford,1936,1,7.2,1.7,12.0,80.3,43.4
Oxford,1936,2,6.2,-0.3,15.0,39.6,89.2
Oxford,1936,3,11.0,4.1,4.0,46.5,71.4
Oxford,1936,4,10.7,2.9,4.0,41.8,133.2
Oxford,1936,5,17.1,6.8,0.0,10.7,179.5
Oxford,1936,6,20.0,10.6,0.0,91.6,166.2
Oxford,1936,7,19.6,12.0,0.0,87.1,119.2
Oxford,1936,8,22.2,11.7,0.0,21.0,184.7
Oxford,1936,9,18.7,11.3,0.0,83.7,79.3
Oxford,1936,10,13.8,5.2,0.0,33.6,103.1
Oxford,1936,11,9.0,2.2,10.0,67.7,48.9
Oxford,1936,12,8.5,2.2,8.0,50.7,62.3
Oxford,1937,1,8.4,2.5,6.0,84.8,50.9
Oxford,1937,2,9.5,3.5,2.0,120.3,66.6
Oxford,1937,3,7.7,0.8,12.0,77.5,99.7
Oxford,1937,4,13.5,5.8,1.0,66.9,103.1
Oxford,1937,5,17.5,8.2,0.0,66.7,185.0
Oxford,1937,6,20.0,10.0,0.0,39.8,181.3
Oxford,1937,7,21.2,12.6,0.0,35.2,140.1
Oxford,1937,8,23.6,12.5,0.0,11.2,202.3
Oxford,1937,9,19.3,9.1,0.0,50.4,143.0
Oxford,1937,10,14.8,7.2,0.0,68.6,79.1
Oxford,1937,11,8.6,1.6,11.0,31.0,65.9
Oxford,1937,12,6.0,0.7,14.0,48.5,41.2
Oxford,1938,1,8.8,3.4,0.0,67.3,41.2
Oxford,1938,2,8.2,2.0,6.0,21.3,66.9
Oxford,1938,3,15.5,4.3,5.0,8.9,172.3
Oxford,1938,4,13.0,2.5,5.0,2.7,180.9
Oxford,1938,5,15.9,6.5,1.0,50.1,144.9
Oxford,1938,6,20.3,10.8,0.0,24.3,190.6
Oxford,1938,7,21.0,11.7,0.0,30.4,133.5
Oxford,1938,8,21.9,12.6,0.0,91.8,151.3
Oxford,1938,9,19.0,10.1,0.0,54.5,110.9
Oxford,1938,10,14.7,7.1,0.0,72.0,118.1
Oxford,1938,11,12.9,6.9,0.0,80.6,70.0
Oxford,1938,12,7.2,1.5,11.0,73.5,52.4
Oxford,1939,1,7.4,2.3,6.0,113.0,46.4
Oxford,1939,2,9.5,2.8,4.0,26.6,104.9
Oxford,1939,3,9.6,2.8,4.0,40.0,86.2
Oxford,1939,4,14.1,4.9,1.0,76.8,171.7
Oxford,1939,5,16.3,7.3,0.0,30.1,184.9
Oxford,1939,6,19.5,9.7,0.0,49.9,227.9
Oxford,1939,7,19.8,12.1,0.0,106.2,139.7
Oxford,1939,8,21.5,12.4,0.0,42.6,153.7
Oxford,1939,9,19.3,10.8,0.0,13.8,147.0
Oxford,1939,10,12.5,5.2,0.0,134.0,94.3
Oxford,1939,11,12.3,6.5,0.0,104.3,41.1
Oxford,1939,12,5.6,0.6,11.0,36.3,46.0
Oxford,1940,1,1.9,-4.6,26.0,74.2,83.1
Oxford,1940,2,5.6,0.2,13.0,55.8,22.8
Oxford,1940,3,10.8,2.5,7.0,64.3,128.3
Oxford,1940,4,13.9,5.0,5.0,45.2,118.1
Oxford,1940,5,18.6,7.8,0.0,38.0,215.4
Oxford,1940,6,22.6,11.1,0.0,15.3,273.4
Oxford,1940,7,20.5,11.1,0.0,61.0,165.1
Oxford,1940,8,22.1,11.1,0.0,1.8,199.5
Oxford,1940,9,19.2,8.6,0.0,24.1,179.5
Oxford,1940,10,13.9,6.0,1.0,67.1,95.5
Oxford,1940,11,10.3,4.3,2.0,175.5,76.8
Oxford,1940,12,6.6,0.8,11.0,32.8,46.5
Oxford,1941,1,3.0,-1.2,17.0,64.4,41.7
Oxford,1941,2,7.3,1.3,11.0,63.9,67.9
Oxford,1941,3,9.4,1.4,10.0,64.5,118.7
Oxford,1941,4,11.2,3.1,3.0,26.3,106.9
Oxford,1941,5,14.1,5.0,5.0,43.7,141.9
Oxford,1941,6,21.0,10.9,0.0,52.9,210.3
Oxford,1941,7,23.6,13.1,0.0,112.7,227.5
Oxford,1941,8,19.3,11.3,0.0,85.1,163.7
Oxford,1941,9,19.0,10.4,0.0,10.6,123.7
Oxford,1941,10,14.7,6.4,0.0,28.8,120.2
Oxford,1941,11,10.0,4.2,2.0,66.6,47.1
Oxford,1941,12,8.3,2.7,6.0,29.8,46.9
Oxford,1942,1,3.5,-2.0,20.0,87.5,45.1
Oxford,1942,2,2.8,-2.6,25.0,16.8,53.9
Oxford,1942,3,9.4,1.9,9.0,60.3,69.4
Oxford,1942,4,14.3,5.1,0.0,26.0,202.5
Oxford,1942,5,16.8,6.8,0.0,78.8,209.4
Oxford,1942,6,21.5,9.5,0.0,4.1,234.0
Oxford,1942,7,20.9,11.8,0.0,46.8,150.1
Oxford,1942,8,21.8,12.8,0.0,94.2,132.7
Oxford,1942,9,18.6,10.0,0.0,28.4,124.5
Oxford,1942,10,14.6,7.3,0.0,89.4,84.6
Oxford,1942,11,8.4,1.9,6.0,50.0,57.8
Oxford,1942,12,9.4,4.7,2.0,85.9,51.0
Oxford,1943,1,8.3,2.9,7.0,96.5,54.7
Oxford,1943,2,9.5,2.7,3.0,23.7,79.3
Oxford,1943,3,11.7,2.2,8.0,19.6,132.9
Oxford,1943,4,16.2,6.9,0.0,25.7,166.6
Oxford,1943,5,18.2,7.7,0.0,57.4,244.1
Oxford,1943,6,20.1,10.3,0.0,43.0,192.9
Oxford,1943,7,23.0,11.9,0.0,25.0,196.7
Oxford,1943,8,21.8,12.4,0.0,56.9,178.3
Oxford,1943,9,18.8,9.2,0.0,44.0,142.5
Oxford,1943,10,15.0,6.8,0.0,62.0,84.9
Oxford,1943,11,9.6,3.1,5.0,35.1,72.3
Oxford,1943,12,6.3,0.7,12.0,26.0,49.5
Oxford,1944,1,9.2,3.0,6.0,36.3,41.2
Oxford,1944,2,6.4,0.9,10.0,23.2,62.4
Oxford,1944,3,10.3,1.2,10.0,6.5,142.7
Oxford,1944,4,15.8,6.1,0.0,36.2,147.0
Oxford,1944,5,18.3,6.5,1.0,18.1,235.6
Oxford,1944,6,19.0,9.6,0.0,52.2,170.3
Oxford,1944,7,21.5,13.1,0.0,56.2,97.5
Oxford,1944,8,23.2,13.0,0.0,49.0,185.2
Oxford,1944,9,17.9,8.6,0.0,64.8,143.8
Oxford,1944,10,13.2,6.6,0.0,85.6,102.0
Oxford,1944,11,9.8,3.6,4.0,91.0,49.3
Oxford,1944,12,6.0,0.8,11.0,40.5,64.1
Oxford,1945,1,3.2,-2.0,22.0,49.9,51.5
Oxford,1945,2,10.9,4.7,0.0,46.8,65.7
Oxford,1945,3,13.1,3.9,3.0,20.4,152.6
Oxford,1945,4,16.1,5.6,2.0,32.6,209.1
Oxford,1945,5,18.0,8.2,2.0,54.0,156.1
Oxford,1945,6,19.7,10.8,0.0,66.2,182.4
Oxford,1945,7,22.1,12.8,0.0,52.0,159.0
Oxford,1945,8,21.3,11.7,0.0,37.2,144.8
Oxford,1945,9,18.6,11.5,0.0,47.5,64.9
Oxford,1945,10,16.5,8.0,0.0,69.4,111.7
Oxford,1945,11,10.0,4.4,4.0,4.8,31.0
Oxford,1945,12,8.1,2.5,4.0,88.9,46.6
Oxford,1946,1,5.9,0.1,16.0,35.2,49.9
Oxford,1946,2,9.4,4.0,3.0,56.1,78.7
Oxford,1946,3,9.6,1.3,9.0,24.4,107.2
Oxford,1946,4,16.1,5.0,0.0,34.4,203.3
Oxford,1946,5,15.7,6.2,0.0,78.6,162.9
Oxford,1946,6,18.1,9.5,0.0,58.3,149.8
Oxford,1946,7,22.3,12.7,0.0,32.2,197.6
Oxford,1946,8,20.1,11.4,0.0,92.2,134.8
Oxford,1946,9,18.4,11.0,0.0,85.4,98.5
Oxford,1946,10,13.7,7.1,3.0,20.2,79.3
Oxford,1946,11,11.2,5.7,1.0,114.1,42.9
Oxford,1946,12,6.2,-0.1,13.0,53.8,74.7
Oxford,1947,1,4.9,-0.6,15.0,35.2,59.5
Oxford,1947,2,-0.2,-4.4,26.0,42.5,26.3
Oxford,1947,3,7.7,1.3,14.0,132.9,70.9
Oxford,1947,4,13.8,5.2,0.0,47.0,150.5
Oxford,1947,5,19.2,9.0,0.0,47.9,147.3
Oxford,1947,6,21.5,11.4,0.0,27.4,185.9
Oxford,1947,7,22.6,13.6,0.0,43.2,144.5
Oxford,1947,8,25.8,13.1,0.0,15.0,274.9
Oxford,1947,9,20.7,11.1,0.0,29.3,159.9
Oxford,1947,10,15.8,5.6,2.0,10.5,107.3
Oxford,1947,11,10.9,4.6,8.0,32.2,75.4
Oxford,1947,12,8.1,2.8,6.0,44.9,37.9
Oxford,1948,1,9.1,3.2,4.0,127.3,45.7
Oxford,1948,2,7.9,2.2,11.0,22.6,92.9
Oxford,1948,3,14.0,3.5,4.0,18.5,160.2
Oxford,1948,4,14.8,4.4,2.0,42.6,205.2
Oxford,1948,5,17.5,6.5,0.0,126.0,237.1
Oxford,1948,6,18.5,9.9,0.0,53.7,124.2
Oxford,1948,7,21.1,12.1,0.0,21.7,174.7
Oxford,1948,8,20.1,11.9,0.0,87.3,133.7
Oxford,1948,9,19.1,10.7,0.0,63.1,146.4
Oxford,1948,10,14.3,6.4,3.0,59.3,93.7
Oxford,1948,11,10.5,4.2,7.0,38.3,68.6
Oxford,1948,12,9.1,3.4,5.0,68.7,65.4
Oxford,1949,1,8.6,3.1,5.0,23.4,51.0
Oxford,1949,2,10.3,1.6,8.0,25.8,115.1
Oxford,1949,3,9.0,1.7,9.0,43.2,112.5
Oxford,1949,4,15.5,6.1,1.0,33.4,182.5
Oxford,1949,5,16.7,6.6,0.0,61.4,233.3
Oxford,1949,6,21.6,10.3,0.0,11.7,242.1
Oxford,1949,7,24.7,12.8,0.0,23.0,262.5
Oxford,1949,8,22.9,12.6,0.0,37.7,210.3
Oxford,1949,9,22.0,12.5,0.0,58.3,151.1
Oxford,1949,10,16.3,8.4,2.0,161.8,125.0
Oxford,1949,11,9.9,3.4,5.0,64.2,76.2
Oxford,1949,12,9.1,3.3,4.0,34.6,65.4
Oxford,1950,1,6.9,1.5,12.0,14.2,40.6
Oxford,1950,2,9.5,2.8,5.0,103.9,67.5
Oxford,1950,3,12.2,3.6,3.0,22.3,138.8
Oxford,1950,4,12.5,4.2,2.0,54.4,163.7
Oxford,1950,5,16.0,7.1,0.0,55.5,174.1
Oxford,1950,6,22.1,11.8,0.0,39.1,244.5
Oxford,1950,7,20.8,12.5,0.0,135.5,174.0
Oxford,1950,8,20.8,12.2,0.0,77.6,171.1
Oxford,1950,9,17.3,10.0,0.0,73.0,112.7
Oxford,1950,10,13.4,6.6,3.0,12.9,96.6
Oxford,1950,11,8.7,4.0,3.0,112.3,56.9
Oxford,1950,12,3.7,-0.7,20.0,33.3,55.3
Oxford,1951,1,7.1,2.0,8.0,78.0,48.9
Oxford,1951,2,6.9,1.4,4.0,87.5,58.6
Oxford,1951,3,8.0,1.6,9.0,90.2,92.6
Oxford,1951,4,12.0,2.9,1.0,64.8,200.4
Oxford,1951,5,14.5,6.5,0.0,53.4,152.1
Oxford,1951,6,19.7,9.4,0.0,35.9,251.9
Oxford,1951,7,22.3,12.1,0.0,34.2,216.7
Oxford,1951,8,19.9,11.7,0.0,93.7,174.7
Oxford,1951,9,18.8,10.7,0.0,125.1,110.8
Oxford,1951,10,13.8,5.0,4.0,22.9,105.6
Oxford,1951,11,11.7,6.2,1.0,132.1,75.1
Oxford,1951,12,9.0,3.0,5.0,39.8,69.8
Oxford,1952,1,6.0,0.3,13.0,46.4,94.1
Oxford,1952,2,6.9,0.3,13.0,13.3,96.7
Oxford,1952,3,10.5,3.9,4.0,61.1,105.0
Oxford,1952,4,15.2,5.4,2.0,41.2,178.2
Oxford,1952,5,19.1,9.5,0.0,56.6,207.0
Oxford,1952,6,20.5,10.5,0.0,34.0,217.6
Oxford,1952,7,23.0,12.9,0.0,7.5,194.0
Oxford,1952,8,21.1,12.6,0.0,108.5,180.5
Oxford,1952,9,15.7,7.2,0.0,43.0,140.3
Oxford,1952,10,12.9,5.6,4.0,95.5,105.0
Oxford,1952,11,7.0,1.3,7.0,96.8,72.1
Oxford,1952,12,6.0,-0.6,16.0,55.2,77.7
Oxford,1953,1,5.4,0.8,13.0,21.8,42.5
Oxford,1953,2,7.3,1.1,11.0,40.4,75.9
Oxford,1953,3,10.8,0.3,17.0,17.2,140.7
Oxford,1953,4,12.5,3.5,1.0,53.0,183.3
Oxford,1953,5,17.9,8.2,0.0,42.8,223.0
Oxford,1953,6,18.7,10.5,0.0,40.5,139.7
Oxford,1953,7,20.4,11.7,0.0,82.1,203.4
Oxford,1953,8,21.7,12.2,0.0,74.1,237.4
Oxford,1953,9,18.6,10.0,0.0,47.3,151.7
Oxford,1953,10,14.0,6.5,0.0,56.0,84.1
Oxford,1953,11,11.3,5.9,0.0,39.7,54.4
Oxford,1953,12,9.5,5.0,0.0,18.0,28.4
Oxford,1954,1,5.6,0.3,16.0,33.0,75.7
Oxford,1954,2,6.5,0.2,10.0,59.7,79.7
Oxford,1954,3,10.1,2.9,4.0,64.4,107.9
Oxford,1954,4,12.8,2.8,5.0,10.1,202.4
Oxford,1954,5,15.9,7.2,0.0,53.3,145.9
Oxford,1954,6,17.9,10.3,0.0,92.3,157.1
Oxford,1954,7,18.6,11.3,0.0,55.8,157.1
Oxford,1954,8,19.2,11.3,0.0,80.1,123.5
Oxford,1954,9,17.6,9.4,0.0,66.3,168.8
Oxford,1954,10,15.8,9.3,1.0,54.9,94.5
Oxford,1954,11,10.9,3.8,5.0,112.2,60.1
Oxford,1954,12,9.6,4.4,3.0,51.4,54.5
Oxford,1955,1,5.4,0.3,13.0,62.7,40.1
Oxford,1955,2,4.5,-1.1,18.0,36.3,86.3
Oxford,1955,3,7.5,-0.4,19.0,36.5,161.4
Oxford,1955,4,14.6,5.6,0.0,16.6,173.7
Oxford,1955,5,14.6,6.0,0.0,113.5,217.5
Oxford,1955,6,19.3,10.1,0.0,107.4,155.3
Oxford,1955,7,23.7,12.6,0.0,7.4,268.3
Oxford,1955,8,24.3,13.6,0.0,11.5,188.0
Oxford,1955,9,19.4,10.0,0.0,38.3,153.1
Oxford,1955,10,13.9,5.4,4.0,40.1,119.7
Oxford,1955,11,10.4,3.7,6.0,35.4,71.5
Oxford,1955,12,9.4,2.2,6.0,79.1,47.3
Oxford,1956,1,6.7,1.0,13.0,99.5,50.3
Oxford,1956,2,2.5,-3.5,21.0,11.4,78.9
Oxford,1956,3,10.8,2.2,8.0,17.3,149.7
Oxford,1956,4,12.2,2.6,2.0,48.1,158.7
Oxford,1956,5,18.2,7.1,0.0,8.5,246.6
Oxford,1956,6,17.9,9.6,0.0,62.7,145.0
Oxford,1956,7,20.9,12.5,0.0,62.0,168.0
Oxford,1956,8,18.4,10.6,0.0,114.9,161.4
Oxford,1956,9,18.4,11.1,0.0,60.0,94.3
Oxford,1956,10,13.6,5.8,0.0,45.9,116.5
Oxford,1956,11,9.1,2.9,4.0,19.7,77.9
Oxford,1956,12,8.2,3.5,10.0,80.7,18.2
Oxford,1957,1,8.6,3.0,4.0,41.0,50.8
Oxford,1957,2,9.1,3.2,6.0,71.7,83.1
Oxford,1957,3,13.6,5.9,1.0,43.1,110.2
Oxford,1957,4,13.5,5.1,1.0,9.9,168.0
Oxford,1957,5,15.4,6.2,0.0,42.4,205.6
Oxford,1957,6,22.2,10.1,0.0,55.7,297.1
Oxford,1957,7,21.5,13.4,0.0,85.4,157.9
Oxford,1957,8,20.4,12.1,0.0,95.9,170.5
Oxford,1957,9,16.9,9.7,0.0,101.5,102.6
Oxford,1957,10,15.4,7.6,0.0,52.6,92.9
Oxford,1957,11,8.8,3.7,3.0,50.5,76.4
Oxford,1957,12,7.4,1.6,10.0,64.4,62.3
Oxford,1958,1,6.6,1.0,11.0,90.2,54.6
Oxford,1958,2,9.0,2.3,8.0,65.4,55.4
Oxford,1958,3,7.8,0.9,14.0,34.6,110.7
Oxford,1958,4,12.1,3.6,6.0,27.5,145.2
Oxford,1958,5,16.4,7.9,0.0,54.4,196.0
Oxford,1958,6,19.1,10.7,0.0,84.2,145.7
Oxford,1958,7,20.8,12.3,0.0,63.6,188.1
Oxford,1958,8,20.2,12.7,0.0,67.3,119.6
Oxford,1958,9,19.3,11.8,0.0,80.3,118.0
Oxford,1958,10,14.4,8.1,0.0,72.5,93.7
Oxford,1958,11,9.3,4.2,1.0,76.7,51.8
Oxford,1958,12,7.4,2.7,4.0,83.5,29.5
Oxford,1959,1,4.9,-0.6,20.0,94.1,85.8
Oxford,1959,2,7.1,1.3,12.0,2.2,65.5
Oxford,1959,3,11.4,4.1,0.0,86.6,102.0
Oxford,1959,4,14.2,6.3,0.0,52.2,153.8
Oxford,1959,5,18.3,7.7,0.0,25.8,228.0
Oxford,1959,6,21.0,10.9,0.0,25.2,226.3
Oxford,1959,7,23.9,12.8,0.0,64.9,272.7
Oxford,1959,8,23.3,13.0,0.0,44.0,245.6
Oxford,1959,9,21.8,9.4,0.0,5.4,213.9
Oxford,1959,10,17.3,7.8,0.0,49.1,144.2
Oxford,1959,11,10.6,3.7,7.0,44.9,70.6
Oxford,1959,12,9.2,3.4,2.0,124.0,45.0
Oxford,1960,1,6.5,1.6,12.0,82.3,37.8
Oxford,1960,2,7.5,1.9,6.0,50.6,82.3
Oxford,1960,3,9.8,3.9,1.0,24.9,78.0
Oxford,1960,4,14.0,4.8,3.0,16.9,164.9
Oxford,1960,5,17.8,8.8,0.0,61.4,182.3
Oxford,1960,6,21.8,11.9,0.0,111.0,274.9
Oxford,1960,7,19.6,11.9,0.0,110.1,129.7
Oxford,1960,8,20.0,11.4,0.0,50.5,147.1
Oxford,1960,9,17.8,9.8,0.0,104.8,122.8
Oxford,1960,10,13.8,7.9,0.0,138.6,60.9
Oxford,1960,11,10.8,4.7,1.0,106.1,73.4
Oxford,1960,12,6.6,2.2,2.0,107.5,54.5
Oxford,1961,1,6.6,1.8,5.0,86.1,43.6
Oxford,1961,2,10.3,4.9,0.0,53.4,65.1
Oxford,1961,3,13.6,3.7,3.0,4.5,173.2
Oxford,1961,4,14.4,7.0,0.0,75.9,86.9
Oxford,1961,5,16.3,7.2,0.0,28.0,225.2
Oxford,1961,6,20.9,10.2,0.0,33.9,231.2
Oxford,1961,7,21.1,11.9,0.0,54.3,196.5
Oxford,1961,8,21.1,12.0,0.0,59.1,185.7
Oxford,1961,9,20.4,11.5,0.0,56.9,135.8
Oxford,1961,10,15.0,7.5,1.0,67.7,118.2
Oxford,1961,11,9.2,3.1,6.0,36.9,63.4
Oxford,1961,12,5.3,-0.3,18.0,97.8,76.5
Oxford,1962,1,7.5,1.6,6.0,94.7,70.0
Oxford,1962,2,7.5,1.6,7.0,10.3,70.6
Oxford,1962,3,7.3,-0.7,17.0,32.4,126.3
Oxford,1962,4,12.0,4.5,0.0,50.7,143.3
Oxford,1962,5,14.8,7.0,0.0,38.6,177.5
Oxford,1962,6,19.8,9.3,0.0,5.5,280.3
Oxford,1962,7,20.2,11.8,0.0,54.6,137.3
Oxford,1962,8,19.4,11.6,0.0,96.1,154.5
Oxford,1962,9,17.0,9.5,0.0,115.0,142.3
Oxford,1962,10,14.8,6.8,1.0,29.6,108.8
Oxford,1962,11,8.3,2.8,7.0,55.1,32.7
Oxford,1962,12,4.2,-1.6,17.0,50.4,72.6
Oxford,1963,1,-0.2,-5.8,28.0,27.9,58.9
Oxford,1963,2,1.7,-3.1,25.0,10.4,66.4
Oxford,1963,3,9.8,3.1,5.0,75.9,85.8
Oxford,1963,4,13.2,5.7,0.0,50.4,119.1
Oxford,1963,5,15.6,6.9,0.0,43.6,193.4
Oxford,1963,6,19.9,11.0,0.0,65.9,199.4
Oxford,1963,7,20.4,11.4,0.0,48.0,188.2
Oxford,1963,8,18.7,11.2,0.0,81.4,142.6
Oxford,1963,9,17.6,9.7,0.0,58.0,129.7
Oxford,1963,10,14.8,8.4,0.0,44.4,78.8
Oxford,1963,11,11.4,6.3,0.0,115.4,60.4
Oxford,1963,12,4.9,0.0,16.0,18.6,49.8
Oxford,1964,1,5.6,1.1,9.0,13.0,37.2
Oxford,1964,2,7.4,2.5,7.0,22.2,57.3
Oxford,1964,3,7.2,2.1,7.0,92.6,65.9
Oxford,1964,4,12.7,5.6,1.0,59.5,128.5
Oxford,1964,5,18.6,9.3,0.0,44.4,190.8
Oxford,1964,6,18.6,10.7,0.0,49.3,156.1
Oxford,1964,7,22.0,12.7,0.0,21.2,214.7
Oxford,1964,8,21.7,11.8,0.0,14.6,217.7
Oxford,1964,9,20.6,9.6,0.0,15.5,210.4
Oxford,1964,10,13.3,4.9,2.0,17.5,134.5
Oxford,1964,11,10.5,5.0,1.0,25.0,55.0
Oxford,1964,12,6.8,0.7,13.0,43.7,51.1
Oxford,1965,1,6.4,1.2,14.0,56.0,83.7
Oxford,1965,2,5.6,0.5,13.0,5.8,31.1
Oxford,1965,3,10.1,1.8,10.0,44.2,137.7
Oxford,1965,4,13.1,4.5,2.0,49.4,141.6
Oxford,1965,5,16.3,8.4,0.0,63.8,179.6
Oxford,1965,6,19.1,10.8,0.0,53.4,188.7
Oxford,1965,7,18.5,11.0,0.0,90.0,122.8
Oxford,1965,8,20.1,11.0,0.0,61.7,181.2
Oxford,1965,9,16.9,9.1,0.0,75.4,122.9
